ID,Income
3451,16000
3692,35600
3714,131000
3832,124000
3695,76460
3575,89247
312,42437
9388,7680
626,10800
611,56810
873,39700
462,34000
426,38000
974,83812
489,210000
299,76000
1034,138500
612,34872
2627,81398
2180,109140
1822,45311
2674,137010
2654,140100
4906,10500
4985,9144
4754,44800
5327,9240
6940,10200
5622,4800
5447,38500
7392,42876
5251,24636
6322,6000
6980,0
4865,5200
5705,24965
5908,1000
9394,9000
8791,0
7145,0
6166,10450
6555,90000
8108,110400
5873,22470
5606,63192
9603,51000
6002,15000
6131,23460
6333,7000
6095,4847
7261,3432
7285,24000
8391,9900
7466,7344
6088,5148
7225,21612
6508,2241
7609,74090
6759,43791
6105,33050
4982,59564
8552,20000
8599,135090
6275,135000
8598,52050
7942,80100
2490,45400
1848,90200
2106,33000
2583,81747
7007,11964
8271,65960
6117,30000
6177,65000
7352,96800
6703,22000
9331,26000
6797,112100
9168,95000
8079,168132
6861,113050
7384,15088
7602,62200
7465,58400
1332,12000
469,37800
898,51600
973,34000
1084,40420
7616,51744
7363,159016
8419,154500
7905,34000
6934,14400
7194,71012
8688,11000
8657,23500
8539,36036
8521,5000
8492,169000
8427,46000
8497,108200
8482,97782
7853,143600
9316,42200
5803,30600
6603,55076
1576,27176
2354,162000
1543,171100
1904,81552
1809,25000
1417,125409
1844,73100
1458,151300
1982,127200
1651,87247
1558,67000
2017,156100
5832,145000
546,31167
2638,19085
2410,82000
2073,60050
1931,115100
1510,6900
2809,136000
2248,315100
5331,28000
8864,30800
9154,81000
9114,98050
7786,61256
9248,65500
4826,23100
8708,13500
9374,8070
7953,28450
8447,95000
9324,9600
2893,92800
7245,75506
8086,115100
7608,242200
551,30910
9504,17000
2531,74520
2337,84000
7492,18141
7132,66655
7274,69622
6743,175148
6515,9276
7238,96100
6952,67030
8082,88836
6032,85200
5537,3000
7118,148000
5260,91118
8232,117000
5498,61020
6812,33520
3408,86000
2966,102348
2943,320600
3432,270000
6484,80947
6576,29710
8877,63896
26,15000
783,88226
2300,89400
2616,266500
9162,140500
2368,60960
1706,17256
763,25944
1246,81979
2487,38200
2169,127012
4950,86700
7436,184200
6139,40657
9249,177700
6378,166428
8670,475000
4963,17200
369,51488
9061,2052
8031,9001
6708,3048
5802,84020
9401,44920
6406,54051
5808,48272
5549,54000
8590,90000
341,84642
291,50000
2035,15000
2209,23600
1902,121132
2685,145000
3372,33365
2983,60269
3437,33000
2957,113348
3140,72200
7021,28740
4701,76994
5038,236520
8869,215100
6116,96700
8979,131000
8678,94100
2857,18173
1542,88202
1459,29500
1621,60576
1591,34162
2826,95000
2600,78336
3028,43260
3321,22056
505,36989
590,54002
534,130760
1630,34853
2315,245476
2250,27010
2622,16000
1533,92450
2478,15506
5750,67000
5667,123380
4793,68900
7171,113250
6483,93000
7624,33400
5936,191800
9435,85070
9310,36050
7268,12000
7951,107000
7996,93000
7195,125100
8041,71000
8914,55000
8314,207238
8201,114940
6599,99020
7450,117132
8853,162100
9177,32204
178,85552
455,82900
701,98000
9221,82366
8234,76800
9307,100200
4919,64100
9530,90000
7054,58002
7047,13200
9215,71300
7074,203320
9505,26700
8164,136290
1070,116056
775,152240
6400,109029
5397,100050
544,35000
6239,40400
8461,37000
7265,36784
851,56725
7031,12000
9285,91300
4910,108000
5787,52000
984,32972
1299,16000
946,129100
202,17762
1716,24135
2741,137256
8050,133800
5081,81542
6235,50600
7914,150000
2530,22200
2011,59000
1801,111170
1755,100000
4576,24000
4894,52000
9165,72200
7207,20000
4765,111608
5981,14388
5951,90800
4974,32280
5058,6680
5211,21240
5118,89000
5148,26238
6037,18000
9001,84446
8011,65200
5635,98400
7589,0
6079,50415
6654,40000
8700,40000
5359,53773
6022,34500
7467,135000
4700,78800
3741,229000
3820,182001
3656,9050
190,150600
1066,94766
7209,37058
7148,58000
8868,69650
7306,27750
7421,40700
8485,73500
6953,204050
7247,32016
6196,50808
5358,93000
5186,36800
7586,86500
4554,37206
8928,38000
8821,61358
5956,103000
7349,51506
6313,65302
8315,16000
6936,17000
6687,27000
8033,100
6394,43300
7734,83300
7521,83600
7406,50000
7534,117252
7889,54250
7181,40000
5683,56894
6233,50000
7541,104630
6696,89950
6373,78720
5759,67950
7776,30324
7893,15500
8451,3550
7557,74200
6540,300120
8927,601238
6413,282100
7303,23200
381,71600
4,40400
6330,58000
141,43000
215,40050
396,211100
274,125236
797,46940
1214,24000
1392,134800
2345,30000
2077,41357
1993,30000
5301,17774
4827,84801
6100,101900
6082,224000
2731,34440
1697,52000
1861,18000
2323,6000
5256,244300
9480,171300
5544,5
5888,128582
4962,51800
4908,90050
5668,119200
6639,45000
3442,54662
4842,131319
8886,122700
5027,204169
1869,9252
1929,159200
1858,0
2041,6300
2326,35000
1944,102750
1847,68000
1481,18738
721,49984
6843,21700
5340,43324
6537,49000
6128,32000
536,21105
526,147100
521,107050
533,141300
970,220300
743,121000
798,127000
947,103297
7948,51505
7338,65000
4804,42030
8405,35000
7722,37160
9355,38000
2949,38000
2997,241080
3123,25000
2910,94000
3250,95000
3138,142100
3181,85672
3290,125020
3379,110739
1195,115050
1082,50260
5215,12000
8432,186836
6820,60040
9506,202010
6211,30880
5510,190000
6424,56400
9281,56010
6140,193806
6146,154100
7381,30008
6001,18980
5487,25000
7582,89000
7387,22000
7035,24000
6847,40000
7042,42000
8039,34840
7191,77000
6701,58252
3827,48000
3555,141030
3697,102000
1095,12600
6499,54500
7881,3300
6817,61600
9078,47164
9103,1200
4042,42815
4339,43000
4332,25605
4373,66802
5827,32860
6530,31040
7447,30000
5167,6000
41,12257
1169,25000
1105,54414
1121,80280
524,176050
2492,1730
1557,51100
9115,200500
1019,72000
198,365100
571,126000
983,25000
814,285000
843,70000
1073,207050
6328,88000
6175,40028
9329,330000
1301,32785
496,700800
2755,81000
1916,54000
372,18268
1244,300500
1205,30633
2375,46600
549,42000
1239,25400
5707,87006
7696,45000
7028,23400
2801,22081
1233,109500
586,100000
4405,39804
3361,108672
2925,125475
1302,72000
1230,43339
1132,25000
184,38025
276,60001
7048,61896
7386,89526
5221,73000
1331,12020
839,42000
2312,87050
4081,59320
4220,23048
4486,21264
4235,133840
2779,70000
2740,41000
1505,31528
1806,46128
2549,220600
786,130000
860,240100
4242,8151
4465,60007
1322,9000
699,45900
9590,148050
4657,38000
6114,32000
5294,80000
7253,18180
8863,27829
7023,25000
7088,31000
8884,65200
4367,71580
9243,14000
8569,31000
2461,14172
1551,52050
1385,40000
1456,31500
958,173000
246,206100
167,289100
2170,77480
2676,170000
2540,17132
2610,48100
306,19824
9540,65000
2205,191200
2526,145520
2135,157327
4390,30600
2576,35120
4165,20000
4387,20000
4305,199000
4407,117000
1337,76074
3835,80000
3721,52044
3699,52196
3710,45000
3191,24096
2468,175800
1442,107900
1786,87000
1281,165800
1068,230220
187,90000
2683,38290
3627,46000
3686,45000
3747,58000
2099,50542
2311,141100
2477,80800
2093,65100
1616,40000
179,185200
2267,50020
1625,54300
2841,7000
1416,52000
2786,2000
3783,86916
3847,75030
3815,98650
624,10240
1141,30000
953,92831
2775,663688
2634,325010
1623,225000
2185,209000
9040,45000
4417,20140
4004,130000
4097,96840
2166,205800
2306,77050
2680,5000
2883,58400
8764,141183
8154,54000
2568,58000
1795,4692
2471,170480
5633,340800
852,70600
804,79000
603,165800
1516,149536
2395,38642
2286,170072
2652,170300
2182,147532
1183,180970
778,65000
3433,63000
4411,40000
3964,41000
4206,40000
3668,12000
3670,41000
3462,100000
2750,39000
3360,47640
3210,35000
1201,121000
69,4652
4413,52888
7565,16900
7498,52000
3941,67090
3981,90000
4380,226000
257,49700
3483,289000
3854,170100
1504,18600
2797,184680
1830,148035
1883,265550
3522,98800
1253,36400
667,29600
1240,32200
4967,73000
8557,60000
8801,6559
8743,70200
8337,75400
3320,120000
2210,56000
2505,45000
1917,7000
1468,56000
2348,39300
2022,84309
2640,122520
4299,152226
4416,181630
961,158280
645,32000
3666,23000
3786,74000
1138,0
2057,63192
2423,132819
5723,100000
1023,121150
892,85102
764,69560
6154,57068
3397,9600
3287,74000
3387,36000
3362,74675
3418,69020
2915,20000
8681,7256
8026,12000
8727,64200
2216,24317
2055,32500
1981,47000
2320,40520
2278,91050
9297,3325
3423,113804
4389,64250
4298,72100
4322,65401
4792,98005
6894,38000
5464,24000
2702,0
5096,104600
6939,85792
8323,58000
8665,53000
7763,0
4957,61000
9347,55000
9023,30000
7536,38200
8872,26300
8386,120500
3732,0
3812,143400
1231,9504
2356,9838
2175,76000
2668,17480
2863,50100
1440,56180
1885,52932
2246,43065
1597,100495
2733,0
1091,8544
922,115760
4207,207000
4469,44700
7360,53330
7350,59916
882,54090
460,31150
239,8450
1159,23000
7319,27600
2376,165000
3625,80000
3772,158100
7192,36600
5593,211000
7494,132000
893,140000
2697,257848
3648,48640
3499,85800
3729,67000
1274,11328
3642,65000
3509,53000
3748,35300
3665,21800
8780,63643
6722,47000
9412,18600
7333,98000
4447,29030
4154,0
4008,35000
3924,51000
4301,29620
4138,46800
2684,410000
2712,23000
3816,40500
3450,39923
2363,85000
1933,45500
1343,94000
3626,27800
3616,128000
3719,19500
3865,25800
2274,5588
2058,52000
2046,90000
3628,61733
3738,28425
3636,38000
3746,68000
3752,86000
3547,200000
2632,11000
2542,99100
1882,36000
2617,74100
2762,68009
7029,42000
8980,49000
4779,54100
6457,36000
8997,62000
7772,79040
7969,20000
9006,74000
7128,118000
8421,7904
3667,0
3583,50050
3744,74718
1208,86000
9272,54200
7547,39050
4824,56100
8159,57538
1286,30018
600,71000
2147,50000
2450,44000
1682,66000
1072,90500
2249,199100
8755,52800
7605,20000
2339,41000
2070,40484
1601,95402
1777,115310
7304,25378
4623,27130
7413,69377
9372,112820
1097,24280
593,38000
756,81432
2451,62400
1482,96500
5985,102000
4493,65146
4071,52000
4227,8028
2288,116800
2124,9000
1919,25392
1898,29000
1855,186200
2150,51324
2782,39000
2156,7700
2081,18000
2016,99000
7916,129118
4434,275100
9432,68724
1689,26940
2825,35000
2370,14000
1715,10500
7810,45000
9482,17100
7930,56000
9586,84600
9408,56000
9207,178010
7255,1052
7428,24600
7348,39008
5435,85000
7075,60000
8144,167397
1282,45000
1216,180150
1255,22000
897,115000
2577,147600
2138,9720
3332,18814
1356,19160
2412,45320
2114,50000
3585,439000
3570,176618
3524,83000
2195,1950
2881,72050
2108,122000
2207,50800
604,136660
1969,260060
2703,18000
100,45000
329,239002
8934,216000
7267,3600
9152,143016
9262,46050
6280,147020
9473,51390
1498,950
2435,63000
830,162515
480,195200
910,231880
730,85000
1168,192
2615,59200
1663,87906
1470,75500
1109,63300
25,6656
8819,99000
8897,22450
7389,102000
6990,35800
8586,113400
5111,45000
8246,44480
9539,124100
7884,32000
2336,12336
992,111000
731,85000
1122,159202
488,190638
4246,39600
4144,215000
4460,176500
8828,35932
9271,78800
7956,40800
8611,200500
7873,27620
8847,28052
6495,1000
9576,11100
9526,35300
3395,37000
3296,27500
3044,51000
4197,9880
4441,0
3952,96080
214,71000
3600,86250
3603,191000
3576,35394
2482,111000
2338,36200
4241,38000
3905,45050
4379,101184
4051,78000
5170,80300
5257,80400
2136,51800
1638,53908
2283,63100
2039,9100
1852,52000
2068,17048
2381,46080
1422,32000
4497,222000
9087,0
8680,30000
9102,51
6234,26879
7645,17376
6475,38300
4922,100000
7188,62000
6918,9600
9489,95000
7408,24432
5173,10400
3632,39600
3725,109000
3799,4200
3456,15200
3477,78000
3464,27898
4205,52990
4119,80000
4429,60000
1270,29688
2211,40600
2856,35440
1125,78000
7688,27696
6868,50500
8841,27000
8798,23220
8937,22000
8242,116440
7617,90000
1305,21200
1268,133006
1129,22200
3624,59000
7220,44300
4611,51340
7038,29000
5051,26000
5079,10000
8093,75000
6060,98100
4813,53000
1178,94600
980,70000
3237,5328
3211,31600
3187,86484
3213,38000
2921,5000
3392,3914
3264,692
2353,84840
1312,31150
3728,35000
3834,135100
4430,8760
4181,12000
9106,79000
1349,47000
2894,14400
3342,29580
5270,109454
2179,62400
2474,115000
2508,64994
2204,83000
2359,38132
2131,88000
2476,103000
7311,49112
9279,26000
7501,233000
9382,59256
2193,14400
2276,23000
2032,29000
2564,128188
2892,110600
1979,25010
1134,124100
169,62607
2670,12000
2891,140000
9332,207415
574,23090
959,114006
9148,84680
7963,103000
4448,62000
7682,0
9543,27463
3226,171000
2995,84500
3324,83978
3110,37592
3370,7500
3118,348075
3117,350000
3305,61000
985,137040
3720,100100
3863,336100
2649,3396
9080,70013
9481,22000
824,133050
1015,50560
1093,7200
1264,15633
423,1001
4462,98700
4351,46648
3566,25000
2335,161500
8822,125400
1340,78100
3749,18000
3788,48000
3533,13800
3694,100000
3700,42000
3645,52000
3634,55000
3713,25000
2155,3396
2565,46000
2144,120100
7524,12984
5067,36000
5065,26000
8367,18000
1151,24300
1217,9113
4155,39000
4485,26000
3919,27000
4381,105800
4224,495100
4082,500100
648,78090
304,56375
1127,63900
4479,54000
4159,215900
9377,8400
9389,0
3366,39300
3281,36808
1119,57000
259,91650
3637,43000
9059,58700
4844,53500
4384,51200
8289,28500
4377,42300
3978,51824
4328,66000
4445,41900
4388,94752
2377,45100
3401,114820
672,51000
295,36000
3680,55540
3685,50500
3711,75000
2835,38000
237,23250
9088,21800
7826,18000
8342,14450
9507,97299
9035,71506
3536,47000
3526,35113
3810,50000
3698,57757
9217,55400
1344,85430
3621,74500
8769,18000
9142,40050
7806,49001
7367,9600
8284,41020
5279,161000
7979,64200
5475,82000
7797,37744
6620,131000
8496,54000
9437,60040
9569,75600
9048,39040
1265,10700
2536,22044
4056,17000
4426,45000
8440,35800
7161,72000
8646,26000
1353,9689
439,22050
528,21000
338,43700
1330,73072
3845,123000
3763,87482
411,29000
1743,80103
2848,45400
414,8690
634,60000
558,148000
406,86760
572,105100
587,88238
327,42000
470,87006
679,94500
729,52000
789,64200
820,156000
622,96730
472,38000
2358,29006
356,58629
197,68050
4756,211504
4711,65460
9612,25000
2619,53914
1167,30000
362,141100
150,108996
476,67005
1327,37000
409,104010
1111,101800
3806,49634
492,43738
392,87050
891,250216
912,150507
177,141000
963,90002
2535,60000
1025,175104
1193,283000
7206,39000
2279,107086
2271,130000
966,107488
614,98516
556,59002
1350,46000
2838,16000
410,40900
2572,69000
2425,165020
2821,134577
2657,80100
1063,114000
2255,38396
2520,206050
2488,31000
2024,49000
1236,38132
762,21150
2272,42000
1002,21000
1040,35618
728,155823
1256,55000
1026,180300
9380,276000
425,58000
2823,115050
899,100400
3311,124859
2507,190100
1316,29000
79,71989
9141,30000
7139,11770
3373,43300
1258,57000
1289,26280
1013,39520
2655,60000
2529,32000
1112,44400
7441,63000
9552,111268
1000,80000
2090,68000
2489,82000
767,35000
9383,35000
3398,24000
1198,42152
833,139972
2721,72437
1292,16800
2275,75005
2656,60000
2766,60000
2378,48800
3352,20000
2293,20000
1313,129000
4470,17096
3640,77800
3622,19100
2516,212100
999,39000
1086,25018
1224,17828
2810,19600
9242,57360
1347,57772
1247,24850
561,127004
2637,107578
2524,52800
1164,174000
520,87000
1058,61000
1293,46000
1162,40050
1140,109000
8118,91176
8835,75819
2352,39000
3781,60000
9605,23600
2852,79400
2588,51800
136,250100
216,194500
2479,100000
2728,35000
2598,68000
1243,89050
2504,37392
1272,59200
3323,48000
2280,12000
2769,42000
2772,27577
9214,64000
2284,12480
2630,24393
1166,26900
1154,43000
3872,70496
2859,95950
2251,43000
2302,44000
2502,35800
2658,27000
826,57000
1276,99089
2756,124000
2839,57600
997,21000
2344,1666
2390,48450
1259,59600
94,67400
3849,40640
2380,45600
1341,10120
2732,7100
4312,98515
2145,34800
2386,24920
1339,61122
224,15000
2846,113000
9609,46000
6069,120000
2347,27000
3251,140800
3351,67845
7153,112203
9456,20975
4960,77000
9439,67500
1308,8400
1345,9600
9492,26406
8139,28000
9269,28000
8981,65500
1254,228798
3271,117000
3335,4300
2725,23500
2792,20475
2566,100000
2788,41248
2318,104500
2771,43745
663,14628
2614,59700
841,107060
1334,52860
2746,23600
3841,210000
244,60010
2836,73538
1315,240
1108,40000
792,59200
1333,27000
662,12500
7695,69000
2256,8856
3856,27200
1318,41600
942,80000
9426,49000
969,76488
9007,62650
349,35000
205,115800
1488,66000
2834,1000
1219,16000
734,50000
248,110620
8420,120000
1266,44000
2647,38245
2709,80700
2382,80200
403,95100
1139,135020
2258,81000
1279,81600
2563,30420
2889,32840
3419,157000
3403,140000
2629,25000
9063,23582
2416,122000
266,59000
2860,153890
1173,18200
2794,99000
8187,72800
9606,21000
3823,45000
1225,112424
2581,70000
2181,83600
2855,62000
2785,46800
1283,62000
405,30200
7535,29000
3328,6000
2573,59400
9549,47000
2806,42000
8800,75000
473,38840
823,67200
518,139100
2469,24400
2521,118000
3848,27000
2554,39000
3312,30400
1130,201000
484,82000
1069,34000
8380,26600
1136,283500
2319,18000
2453,116504
2433,6576
1326,56357
1245,134100
2570,142700
2547,44000
2582,77300
2454,52932
2633,21000
2431,15711
4401,23300
2774,20016
2708,65000
2366,123990
3386,61000
4474,27000
2845,131000
9108,32400
2645,37440
9349,86680
2662,50000
8045,23400
2896,178100
3826,58100
3762,67750
2602,43500
2228,15000
225,80600
2722,27548
106,36800
2671,19200
2734,60000
2716,26000
4369,55700
4402,50000
2253,29640
367,76000
1263,40369
8112,50000
8197,110000
9245,17000
2795,21572
3358,33216
3272,26000
3399,59000
2737,194200
8514,25200
8725,0
2837,26000
3439,50000
2768,100000
589,78100
9036,32950
2362,185002
2101,16480
2480,43960
2808,8206
827,24000
1238,192700
9183,113690
1092,43000
3353,90000
65,200020
2308,62000
3857,153900
2849,110000
2455,14400
2177,83000
2200,22000
2438,46000
1335,81000
3363,21896
2459,56000
289,78000
2653,53440
2718,75916
4330,160050
4503,49400
3866,38000
9449,2600
3840,52010
9157,52836
2757,62000
2559,52680
3354,38000
2400,370100
2612,206000
573,94000
3376,33245
9414,2586
9485,104992
3650,30000
2673,70000
2562,62430
3436,36300
129,30000
3445,47000
2523,101862
1083,33400
3350,39072
9338,95000
9610,27000
1291,35000
2259,72000
3369,57600
2868,24000
3846,60000
3813,16086
9280,93372
748,178000
8396,124000
8793,136600
9409,33000
8846,23050
513,46004
9364,35000
4408,68350
1348,56000
4334,142800
935,59100
4442,91000
4358,41960
4409,18100
2776,22000
2443,80000
2349,99429
2661,32120
9259,66760
8873,91464
1311,164600
2456,31824
3113,76006
3313,13920
2361,50300
9614,53760
2724,22000
3265,72800
3390,50000
2764,19640
1355,211000
2789,20000
1324,43415
2819,15000
2243,64634
3681,21120
9513,22900
9092,8736
9145,116000
4418,39500
9208,13644
9143,50000
9472,12250
4420,0
4396,60000
9073,7800
2646,71275
9520,33280
3435,0
4414,57000
9236,20000
9188,80000
9442,86401
9613,75050
2847,13316
4489,79056
4467,173000
3316,40200
2793,62000
2736,43000
2818,60955
3428,86476
3393,20800
2895,24000
2643,48000
3441,25000
2851,30000
6829,30767
4797,36800
5175,58000
8810,28000
5409,52000
8358,39520
8384,30000
8100,53772
7906,91000
7915,34185
5244,10000
6385,50000
5733,54122
9121,20632
7495,24895
7315,45750
8591,50200
8443,18722
279,38000
1235,15130
9101,40000
6063,77450
6118,49000
6718,43000
6094,95223
5513,25500
6588,169557
5213,20056
5403,40000
6860,24880
5747,16800
7461,76600
5472,20000
6930,125800
1296,120000
154,54000
9493,65546
7137,37960
2252,20484
1759,800
2641,11600
2025,7000
1942,20000
2635,29436
1963,195284
522,921
584,7200
364,21000
436,400
8392,117000
8628,46000
8312,45800
5420,12703
6181,8400
6890,37732
9496,45000
9083,202188
5995,106424
6612,14792
7933,20000
5568,38400
6101,38644
6052,0
7150,15399
5781,53000
9392,42000
6768,176000
6329,190000
8251,72654
6307,35000
6134,58000
5220,146000
6624,87400
4089,31308
4496,52000
4208,42418
3878,35000
4274,0
2273,34024
7271,33000
6690,20520
7380,52000
6158,16275
8464,54278
9013,28000
7262,28032
7104,5000
4680,17496
4536,51200
5466,25400
7779,28000
4723,27000
4770,7410
6721,7980
4542,9300
7236,33000
5324,52000
4526,18000
283,8380
1451,38000
2753,148000
1460,39000
1813,81224
1862,29750
7800,81728
4556,17000
4524,54200
5864,15893
7057,37292
4761,57850
8200,53600
7973,64000
4978,34000
5938,50000
7290,44510
6824,36000
9081,82484
5031,40000
8560,15212
9334,52000
5519,70000
6813,22184
6463,89000
6380,80000
9531,255000
2963,60200
3294,9000
2913,0
3007,36600
3109,9000
3246,46000
3006,54000
3108,13340
2914,9600
3106,11329
3283,8818
3426,87045
3114,21175
3143,58620
2944,34000
3286,30000
3170,75000
5152,246100
5819,123500
7968,18200
7970,33000
4645,16700
4716,73500
4551,52000
5422,80300
7200,102836
6596,36000
4939,127600
4920,56800
4642,30000
8982,119280
4572,23338
8069,0
8815,32000
8231,43700
7160,2400
4895,35400
6277,48000
8352,4000
9595,34752
7773,15540
1797,22367
1541,0
1570,8000
1656,20000
2115,0
1692,2000
1781,65050
1554,11000
2125,48830
2287,22708
2019,43074
885,73300
554,121908
568,44020
4353,10800
4363,152700
4153,30000
3879,16000
4219,9600
4410,32000
3888,6615
4233,40680
4316,18000
4142,8650
4221,25000
4314,31000
3881,12804
6541,38880
7374,12651
4511,18800
6058,6000
7107,45000
6102,122100
7328,23400
9110,52000
8795,85733
5230,23088
6746,75600
6571,250912
5200,100000
8974,120000
1901,76743
2544,53000
2876,35000
2245,142000
3956,21120
4289,36427
3990,18000
4412,32167
4002,148050
4112,52400
671,99122
1212,72100
4874,40504
5156,111000
4929,8372
5400,55000
422,23000
1733,311438
1720,245550
2208,18156
1719,148400
2499,12600
3966,25200
3913,30000
4183,10548
4366,73040
4458,75000
3994,43968
3997,61000
4324,90600
2437,17000
2541,23400
691,30405
844,18000
153,30500
719,18000
144,30000
1590,32500
2112,30000
2830,79000
1688,26500
1519,26000
1996,50000
1404,6083
1662,86045
1589,54900
2064,82800
164,38112
6342,102400
8121,54750
5928,100000
9234,87476
5820,142030
4212,34720
4173,36000
4162,33000
4125,45000
4456,4087
6960,25435
8035,30000
6298,30800
6276,50500
7396,17000
5176,57000
7468,65500
4606,57020
196,56296
3391,15000
2975,60000
3232,45000
3221,137000
1578,104060
2467,111003
2828,198000
9094,41104
5280,32928
5034,42000
6180,79583
6074,33972
6160,53000
9021,22880
9522,264370
4839,77000
7270,228880
7394,210100
5272,112000
7867,154600
9067,84570
1171,80000
979,37454
993,215000
3908,15005
4302,22600
3901,36000
4285,76560
4011,23900
4067,22500
3922,49000
3929,0
4078,84012
4419,1114
3958,68000
1695,23421
2787,29300
1807,75600
7248,23976
5401,45952
6164,71620
6250,114000
8831,30000
6892,103072
6144,73156
6692,32000
5485,55000
6874,112000
6192,41168
5399,220274
5877,80000
597,65001
5573,171580
9336,900
7610,1350
9589,4200
6200,15000
6269,33000
8648,17300
4830,24000
7158,90000
3300,55000
115,53251
689,23480
91,14508
227,35808
5610,8732
5594,50985
7689,122000
6130,89500
6241,35000
7168,66686
7879,24300
5196,45000
5846,35000
5602,64602
3003,39800
2984,18000
3341,56425
3683,55000
3873,10000
3662,45666
3715,52524
252,43012
3414,37454
3035,35000
2675,56600
1641,44650
2556,147000
692,5100
5245,32000
4968,9816
8132,7300
8861,35568
5124,34416
8709,14000
8363,3583
4899,22348
8642,81000
7580,297012
6086,291000
5300,120420
6208,152150
7962,8472
4820,26146
7960,1000
4889,0
7588,12400
7496,14400
7140,19416
8317,74060
9239,500
7922,0
7604,83300
8629,41500
8179,51932
5432,28612
8223,152600
7876,361146
6691,90000
7655,61000
6487,19991
7353,200200
7982,91000
4854,42000
8300,125000
4699,51026
8196,97454
32,22000
163,21600
408,25000
33,27000
371,67072
123,26600
429,42050
654,23848
2527,208360
1905,24960
1794,84220
2163,79000
1800,26052
1146,10800
86,32000
1004,910
651,5000
5913,10320
4646,18000
5789,9408
4845,6360
6326,81366
5266,0
7472,8940
8127,23200
6554,36000
7510,30000
6604,186000
6399,17914
6415,12300
6021,30000
6925,17000
7210,56000
7789,77000
6906,0
7793,20400
5258,8300
7364,4221
6729,2740
5993,52100
5615,20138
6514,14000
6945,131500
4831,60405
4547,73500
6985,42907
6502,19400
4683,33160
8276,72000
6390,108000
8113,54800
7575,17400
8585,0
7294,22960
5626,49000
7272,43600
7169,21696
4742,53424
7507,25000
6570,28000
9344,222631
8052,11000
5499,23491
7112,65000
7936,75000
3094,19200
3396,76000
3274,38900
3165,35300
2790,39000
1752,9240
1511,49000
2710,20066
2666,22000
2759,7000
1491,4800
1971,134000
1462,40814
2186,30400
8377,15510
4709,1125
5681,158332
4665,44210
4823,22000
8051,53050
8215,40000
2298,12000
1602,93000
6964,108150
5597,108828
8072,15600
5866,58300
7508,39050
5100,19000
2309,29000
1915,58800
83,26784
1056,39372
8859,38000
7437,43300
8784,47213
9033,32000
8546,43000
6285,0
4444,51400
3968,18000
3912,55010
4204,40000
4217,55000
4203,83333
4064,56000
6593,46620
5843,0
8155,23000
8712,58596
8195,96780
2778,240100
131,19428
82,300
578,27000
417,58000
479,18080
601,50050
722,20114
751,84000
9230,110100
5049,45000
6075,17952
8103,48766
6775,39005
7120,48800
9368,36000
6569,66136
7765,87170
8613,56100
7009,51600
6642,31300
6187,82442
6036,135020
7053,65000
7558,3000
8311,20000
6806,18050
6303,6060
6258,20000
5889,41618
5817,57215
9287,9952
4488,77500
3943,57000
4192,47012
7703,48000
5378,80800
9469,8850
9166,30000
7798,50050
8527,30214
8090,48800
5872,51124
5785,31545
5449,6000
5693,16580
9428,0
5003,24438
8807,29640
9076,40000
4608,1360
4602,30120
9553,51000
6771,232100
7732,22000
8046,56000
5837,66050
6338,13320
5373,32000
8010,2400
8172,0
6526,3250
6096,9864
8724,26000
8145,33400
937,31000
5675,117200
5920,37000
7880,57000
1197,0
5135,56300
8647,94000
1027,13524
170,31792
8433,56200
4776,19000
8160,41200
7538,44000
5393,11846
6816,91000
9484,44086
7642,73380
9499,25400
8043,103100
8437,69050
1155,10920
147,49871
3995,40000
4383,47319
4464,79200
3916,52000
4325,119675
7967,8400
7243,35600
9371,0
5367,49000
5451,35000
5685,23512
6231,12000
5405,38800
8077,96000
6987,18776
7063,11056
7297,38570
6706,27609
7400,1700
5607,11000
7564,0
8340,14950
8146,8650
8128,17050
6832,34617
6928,17000
6711,31800
4612,37200
7006,24000
5246,23000
7932,102200
7710,104300
8512,36000
7151,5425
6776,5500
8945,65000
6190,52000
6772,31000
6197,30000
5927,14400
4938,87056
7503,122000
3338,99000
693,32500
8792,60000
7080,33200
9029,75404
7182,0
5835,84100
9276,95300
8996,87800
2608,8400
2167,8760
2351,17200
1074,58100
957,46508
933,40536
7868,45150
7741,27156
8360,60000
8759,35050
8777,39520
2747,50636
2760,39050
2140,34200
2054,55200
986,65000
318,54000
2036,28000
2005,37460
1509,81992
2402,51000
2225,33020
1614,95800
1930,43400
1372,15060
1738,12108
2052,20000
1407,245000
1418,25000
2681,47500
2699,202000
1791,96100
2946,29868
3124,25445
3218,93100
3016,44000
2973,103921
3339,38000
3199,18400
3173,22852
3247,69150
5008,35284
6254,42136
5085,56638
5849,491
8383,76050
6245,101050
5050,24260
7687,79302
7886,72000
1580,92200
1586,11292
1577,65500
1778,22300
2812,85100
2100,3850
1788,16000
1607,32517
1918,156600
161,42220
388,150000
2397,28200
1674,32000
1696,14548
1710,75020
1910,30000
8056,62000
9571,22070
4704,9152
8245,80046
8109,40000
6794,53000
2028,10441
2822,0
333,44552
1517,18000
2060,83086
1537,25500
1499,41000
2088,73150
2107,114000
8561,100000
311,94186
510,94440
1041,56000
135,68550
2525,79400
1382,0
2584,0
1427,29000
2084,16000
1665,3100
1872,104550
1745,8000
2682,700
2340,39520
9274,0
8445,26876
5355,95000
8327,27168
5389,32500
7337,56168
2717,52000
